GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022100080,578,203944,Julius Randle,1610612752,New York Knicks,4,2,51,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-142,36,1,0,20211030,NOP,NYK
Shot Chart Detail,0022100080,583,203095,Evan Fournier,1610612752,New York Knicks,4,2,26,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,58,123,1,0,20211030,NOP,NYK
Shot Chart Detail,0022100080,587,202689,Kemba Walker,1610612752,New York Knicks,4,1,59,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,131,226,1,0,20211030,NOP,NYK
Shot Chart Detail,0022100080,597,1629628,RJ Barrett,1610612752,New York Knicks,4,1,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-78,258,1,1,20211030,NOP,NYK
Shot Chart Detail,0022100080,603,201959,Taj Gibson,1610612752,New York Knicks,4,1,10,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,5,1,1,20211030,NOP,NYK
Shot Chart Detail,0022100080,607,1629628,RJ Barrett,1610612752,New York Knicks,4,0,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,115,231,1,1,20211030,NOP,NYK
Shot Chart Detail,0022100099,8,203095,Evan Fournier,1610612752,New York Knicks,1,11,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-102,244,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,13,1629628,RJ Barrett,1610612752,New York Knicks,1,10,56,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,67,96,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,16,203944,Julius Randle,1610612752,New York Knicks,1,10,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,-1,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,20,1629628,RJ Barrett,1610612752,New York Knicks,1,9,53,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,1,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,33,202689,Kemba Walker,1610612752,New York Knicks,1,8,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,96,231,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,38,203944,Julius Randle,1610612752,New York Knicks,1,8,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,218,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,42,202689,Kemba Walker,1610612752,New York Knicks,1,7,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,243,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,51,203095,Evan Fournier,1610612752,New York Knicks,1,7,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-62,249,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,54,203944,Julius Randle,1610612752,New York Knicks,1,6,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,22,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,64,1629011,Mitchell Robinson,1610612752,New York Knicks,1,5,57,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,71,1629628,RJ Barrett,1610612752,New York Knicks,1,5,8,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-132,232,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,75,1629011,Mitchell Robinson,1610612752,New York Knicks,1,4,46,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,2,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,92,203944,Julius Randle,1610612752,New York Knicks,1,3,58,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-4,196,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,96,203095,Evan Fournier,1610612752,New York Knicks,1,3,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-202,154,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,100,1629628,RJ Barrett,1610612752,New York Knicks,1,2,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,134,214,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,109,201565,Derrick Rose,1610612752,New York Knicks,1,2,20,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,31,49,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,112,203944,Julius Randle,1610612752,New York Knicks,1,1,54,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-162,204,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,127,201565,Derrick Rose,1610612752,New York Knicks,1,0,47,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,39,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,133,203944,Julius Randle,1610612752,New York Knicks,1,0,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-118,223,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,145,1630193,Immanuel Quickley,1610612752,New York Knicks,2,11,24,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-15,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,149,202692,Alec Burks,1610612752,New York Knicks,2,11,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,190,29,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,153,201565,Derrick Rose,1610612752,New York Knicks,2,10,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,7,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,160,1630193,Immanuel Quickley,1610612752,New York Knicks,2,10,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-203,148,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,163,202692,Alec Burks,1610612752,New York Knicks,2,9,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,216,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,168,1630167,Obi Toppin,1610612752,New York Knicks,2,9,12,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,8,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,173,202692,Alec Burks,1610612752,New York Knicks,2,8,36,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,189,201565,Derrick Rose,1610612752,New York Knicks,2,7,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-28,95,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,203,1630167,Obi Toppin,1610612752,New York Knicks,2,7,7,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,12,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,219,1630167,Obi Toppin,1610612752,New York Knicks,2,6,36,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,236,203095,Evan Fournier,1610612752,New York Knicks,2,5,19,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,0,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,241,1629011,Mitchell Robinson,1610612752,New York Knicks,2,5,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,6,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,245,203095,Evan Fournier,1610612752,New York Knicks,2,4,32,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,18,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,252,203944,Julius Randle,1610612752,New York Knicks,2,3,56,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,161,54,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,256,203944,Julius Randle,1610612752,New York Knicks,2,3,23,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-119,142,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,270,203095,Evan Fournier,1610612752,New York Knicks,2,2,46,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-1,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,281,1629628,RJ Barrett,1610612752,New York Knicks,2,1,58,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-49,242,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,287,203944,Julius Randle,1610612752,New York Knicks,2,1,33,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,60,170,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,289,1629011,Mitchell Robinson,1610612752,New York Knicks,2,1,30,Missed Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,2,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,304,202689,Kemba Walker,1610612752,New York Knicks,2,0,33,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,161,189,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,309,203095,Evan Fournier,1610612752,New York Knicks,2,0,2,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-120,193,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,389,203944,Julius Randle,1610612752,New York Knicks,3,11,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-38,269,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,327,202689,Kemba Walker,1610612752,New York Knicks,3,10,39,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,70,77,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,342,1629628,RJ Barrett,1610612752,New York Knicks,3,10,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,348,203095,Evan Fournier,1610612752,New York Knicks,3,9,22,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-10,74,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,354,203944,Julius Randle,1610612752,New York Knicks,3,8,52,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,93,61,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,357,203095,Evan Fournier,1610612752,New York Knicks,3,8,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,6,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,359,1629628,RJ Barrett,1610612752,New York Knicks,3,8,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,215,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,362,1629628,RJ Barrett,1610612752,New York Knicks,3,7,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,17,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,367,203095,Evan Fournier,1610612752,New York Knicks,3,7,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-110,224,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,372,203095,Evan Fournier,1610612752,New York Knicks,3,6,39,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,5,100,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,374,203095,Evan Fournier,1610612752,New York Knicks,3,6,36,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,21,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,378,202689,Kemba Walker,1610612752,New York Knicks,3,6,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-125,211,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,382,202689,Kemba Walker,1610612752,New York Knicks,3,5,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,121,232,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,384,202689,Kemba Walker,1610612752,New York Knicks,3,5,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,10,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,397,203944,Julius Randle,1610612752,New York Knicks,3,4,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,10,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,414,203095,Evan Fournier,1610612752,New York Knicks,3,3,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-83,237,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,429,1629628,RJ Barrett,1610612752,New York Knicks,3,2,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,434,1630167,Obi Toppin,1610612752,New York Knicks,3,1,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-71,239,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,446,201565,Derrick Rose,1610612752,New York Knicks,3,0,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,0,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,472,201565,Derrick Rose,1610612752,New York Knicks,4,10,55,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,239,21,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,477,1630193,Immanuel Quickley,1610612752,New York Knicks,4,10,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,179,192,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,494,1629628,RJ Barrett,1610612752,New York Knicks,4,9,22,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,511,201565,Derrick Rose,1610612752,New York Knicks,4,8,12,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,17,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,513,1630193,Immanuel Quickley,1610612752,New York Knicks,4,7,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,98,231,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,518,1629628,RJ Barrett,1610612752,New York Knicks,4,7,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,61,251,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,547,1630193,Immanuel Quickley,1610612752,New York Knicks,4,5,49,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-225,59,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,551,201565,Derrick Rose,1610612752,New York Knicks,4,5,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,158,213,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,563,1630193,Immanuel Quickley,1610612752,New York Knicks,4,4,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-222,38,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,567,1629628,RJ Barrett,1610612752,New York Knicks,4,4,14,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,5,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,572,202689,Kemba Walker,1610612752,New York Knicks,4,3,33,Missed Shot,Jump Shot,3PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,22,219,52,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,575,203944,Julius Randle,1610612752,New York Knicks,4,2,53,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-10,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,581,1630193,Immanuel Quickley,1610612752,New York Knicks,4,2,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,19,1,0,20211101,NYK,TOR
Shot Chart Detail,0022100099,586,202689,Kemba Walker,1610612752,New York Knicks,4,1,51,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,70,104,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,600,1629628,RJ Barrett,1610612752,New York Knicks,4,1,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,194,189,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,607,202689,Kemba Walker,1610612752,New York Knicks,4,0,38,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-11,48,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100099,612,203944,Julius Randle,1610612752,New York Knicks,4,0,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20211101,NYK,TOR
Shot Chart Detail,0022100109,13,203944,Julius Randle,1610612752,New York Knicks,1,11,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25,237,82,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,17,203944,Julius Randle,1610612752,New York Knicks,1,10,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-54,203,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,23,1629628,RJ Barrett,1610612752,New York Knicks,1,10,1,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,99,30,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,29,203095,Evan Fournier,1610612752,New York Knicks,1,9,40,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-2,203,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,31,1629628,RJ Barrett,1610612752,New York Knicks,1,9,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-184,182,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,38,202689,Kemba Walker,1610612752,New York Knicks,1,8,58,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,75,171,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,42,203095,Evan Fournier,1610612752,New York Knicks,1,8,34,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-223,119,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,47,1629628,RJ Barrett,1610612752,New York Knicks,1,8,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,43,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,49,203095,Evan Fournier,1610612752,New York Knicks,1,7,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,21,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,54,202689,Kemba Walker,1610612752,New York Knicks,1,7,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-162,193,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,61,203944,Julius Randle,1610612752,New York Knicks,1,6,55,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,14,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,66,203095,Evan Fournier,1610612752,New York Knicks,1,6,41,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,123,230,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,70,1629628,RJ Barrett,1610612752,New York Knicks,1,6,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-162,195,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,79,203944,Julius Randle,1610612752,New York Knicks,1,5,36,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-102,138,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,83,202689,Kemba Walker,1610612752,New York Knicks,1,5,8,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,3,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,90,202689,Kemba Walker,1610612752,New York Knicks,1,4,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,5,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,103,203095,Evan Fournier,1610612752,New York Knicks,1,3,34,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,22,52,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,119,201565,Derrick Rose,1610612752,New York Knicks,1,2,54,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,25,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,121,203457,Nerlens Noel,1610612752,New York Knicks,1,2,49,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,125,202692,Alec Burks,1610612752,New York Knicks,1,2,23,Missed Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,8,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,131,203944,Julius Randle,1610612752,New York Knicks,1,1,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,96,250,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,146,201565,Derrick Rose,1610612752,New York Knicks,1,1,7,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-66,32,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,163,1630193,Immanuel Quickley,1610612752,New York Knicks,1,0,42,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,9,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,166,201565,Derrick Rose,1610612752,New York Knicks,1,0,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-118,27,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,168,201565,Derrick Rose,1610612752,New York Knicks,1,0,6,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,8,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,176,1630193,Immanuel Quickley,1610612752,New York Knicks,2,11,43,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,113,53,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,182,202692,Alec Burks,1610612752,New York Knicks,2,11,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-132,221,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,185,201565,Derrick Rose,1610612752,New York Knicks,2,10,52,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,97,53,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,193,1630167,Obi Toppin,1610612752,New York Knicks,2,10,18,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,199,1630167,Obi Toppin,1610612752,New York Knicks,2,9,33,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,8,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,204,203457,Nerlens Noel,1610612752,New York Knicks,2,9,2,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,32,77,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,208,1630167,Obi Toppin,1610612752,New York Knicks,2,8,30,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,26,1,1,20211103,IND,NYK
Shot Chart Detail,0022100109,211,201565,Derrick Rose,1610612752,New York Knicks,2,7,47,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,20,1,0,20211103,IND,NYK
Shot Chart Detail,0022100109,229,1630193,Immanuel Quickley,1610612752,New York Knicks,2,7,2,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-33,104,1,0,20211103,IND,NYK
